2026-07-29 12:32:32 [INFO] [PipelineLogger] Scanning the folder: 
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: pyside_icon.ico
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: pyside_icon.jpg
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: attractor-16px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: attractor-24px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: attractor-24px@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: dummy.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: dummy16.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: dummy@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: emit-burst-16px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: emit-burst-24px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: emit-burst-24px@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: emitter-16px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: emitter-24px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: emitter-24px@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: gravity-16px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: gravity-24px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: gravity-24px@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: line-particle-16px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: line-particle-24px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: line-particle-24px@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: model-blend-particle-16px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: model-blend-particle-24px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: model-blend-particle-24px@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: model-particle-16px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: model-particle-24px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: model-particle-24px@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: model-shape-16px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: model-shape-24px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: model-shape-24px@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: particle-custom-shape-16px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: particle-custom-shape-24px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: particle-custom-shape-24px@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: particle-shape-16px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: particle-shape-24px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: particle-shape-24px@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: particle-system-16px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: particle-system-24px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: particle-system-24px@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: point-rotator-16px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: point-rotator-24px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: point-rotator-24px@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: repeller-16px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: repeller-24px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: repeller-24px@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: scale-affector-16px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: scale-affector-24px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: scale-affector-24px@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: sprite-particle-16px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: sprite-particle-24px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: sprite-particle-24px@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: sprite-sequence-16px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: sprite-sequence-24px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: sprite-sequence-24px@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: target-direction-16px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: target-direction-24px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: target-direction-24px@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: trail-emitter-16px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: trail-emitter-24px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: trail-emitter-24px@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: vector-direction-16px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: vector-direction-24px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: vector-direction-24px@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: wander-16px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: wander-24px.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: wander-24px@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: color_table.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: color_table2.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: droplet.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: dummy.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: dummy16.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: dummy@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: rain.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: ripple.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: smoke2.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: smoke_sprite.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: smoke_sprite2.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: snowflake.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: sphere.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: splash7.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: axishelper.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: axishelper16.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: axishelper@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: debugview.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: debugview16.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: debugview@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: dummy.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: dummy16.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: dummy@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: extendedsceneenvironment.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: extendedsceneenvironment16.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: extendedsceneenvironment@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: gridgeometry.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: gridgeometry16.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: gridgeometry@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: heightfieldgeometry.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: heightfieldgeometry16.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: heightfieldgeometry@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: infinitegrid.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: infinitegrid16.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: infinitegrid@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: instancemodel.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: instancemodel16.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: instancemodel@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: instancerepeater.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: instancerepeater16.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: instancerepeater@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: lodmanager.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: lodmanager16.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: lodmanager@2x.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: lookatnode.png
2026-07-29 12:32:33 [INFO] [PipelineLogger] picture detected: lookatnode16.png
